id,author,title,url,urlToImage,publishedAt,SourceId
246,"nkorecki@politico.com (Natasha Korecki)","Team Obama settles score with Lipinski",https://www.politico.com/story/2018/03/15/dan-lipinski-obama-chicago-democrats-465858,https://static.politico.com/9e/bc/38ab1d8a4f12931f4457538491b0/180315-dan-lipinski-ap-1160.jpg,"2018-03-15 20:57:48",politico
247,"Jack Shafer","TRIBUNE GUILD: ‘We did it. We have a union’ — IL COUNTIES declare GUN owner ‘sanctuary’ — ‘HAMILTON: The Exhibition’ coming to CHICAGO",https://www.politico.com/newsletters/illinois-playbook/2018/05/07/tribune-guild-we-did-it-we-have-a-union-hamilton-the-exhibition-coming-to-chicago-268203,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-07 11:25:08",politico
248,"Jack Shafer","WBEZ reveals state VA reprimand over LEGIONNAIRES — QUIGLEY calls for reopening RUSSIA probe — ROBIN KELLY’s ‘MOMMA ACT’",https://www.politico.com/newsletters/illinois-playbook/2018/05/10/wbez-reveals-state-va-reprimand-over-legionnaires-quigley-calls-on-house-gop-to-reopen-russia-probe-robin-kellys-momma-act-268881,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-10 11:34:11",politico
249,"Caitlin Emma","RAUNER calls for GREITENS’ resignation — Brain-damaging LEAD in CHICAGO water — Governor’s most costly primary AD",https://www.politico.com/newsletters/illinois-playbook/2018/04/13/rauner-calls-for-greitens-resignation-brain-damaging-lead-in-chicago-water-governors-most-costly-primary-ad-264220,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-04-13 11:20:09",politico
250,"Caitlin Emma","RAUNER’S anti-momentum — Hillary Clinton in town — TRUMP lawyer’s Chicago ties",https://www.politico.com/newsletters/illinois-playbook/2018/04/12/rauners-anti-momentum-hillary-clinton-in-town-trump-lawyers-chicago-ties-264029,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-04-12 11:21:50",politico
251,"M. Scott Mahaskey","STUDY spells out graduated tax impact — STORMY Daniels’ Chicago show, details — SCALISE stumps for RODNEY DAVIS",https://www.politico.com/newsletters/illinois-playbook/2018/05/01/study-spells-out-graduated-tax-impact-stormy-daniels-chicago-show-266968,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-01 11:22:38",politico
252,"Edward-Isaac Dovere","CHICAGO businessman threatens GOP over DACA — CASINO bill blooming — CITY COUNCIL to take up OBAMA CENTER",https://www.politico.com/newsletters/illinois-playbook/2018/05/23/chicago-businessman-threatens-gop-over-daca-casino-bill-blooming-city-council-to-take-up-obama-center-271765,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-23 11:17:02",politico
253,"Edward-Isaac Dovere","EXCLU: Poll shows ‘widespread’ gun licensing support — GRIFFIN’s $10M to combat violence — DUCKWORTH’s emotional ‘note to self’ — QUIGLEY for SENATE?",https://www.politico.com/newsletters/illinois-playbook/2018/04/11/exclu-poll-shows-widespread-gun-licensing-support-ken-griffins-10m-to-combat-violence-duckworths-emotional-note-to-self-quigley-for-senate-263947,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-04-11 11:34:10",politico
254,"Jack Shafer","OBAMA CENTER up before Plan Commission today – STATE strips CPS of SPECIAL ED control – Deeper look at FERRO’s $15M payout",https://www.politico.com/newsletters/illinois-playbook/2018/05/17/obama-center-up-before-plan-commission-today-state-strips-cps-of-special-ed-control-deeper-look-at-ferros-15m-payout-270908,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-17 11:15:55",politico
255,"Jack Shafer","Dorothy Brown's office 'not normal' —Trump donor issues DACA threat — New take on Cassidy's side gig",https://www.politico.com/newsletters/illinois-playbook/2018/05/25/dorothy-browns-office-not-normal-different-take-on-cassidys-side-gig-272187,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-25 11:14:37",politico
256,NULL,"RAUNER in spin mode — GUN CONTROL bills gain momentum — CHICAGO last in home price growth",https://www.politico.com/newsletters/illinois-playbook/2018/02/28/rauner-in-spin-mode-gun-control-bills-gain-momentum-chicago-last-in-home-price-growth-251676,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-02-28 12:27:32",politico
257,NULL,"GOP avoids LEADERSHIP showdown, touts ‘joint unity effort’ — MENDOZA hits SENGER on DUCKWORTH in new ad — CHICAGO most corrupt in U.S.?",https://www.politico.com/newsletters/illinois-playbook/2018/05/16/gop-avoids-leadership-showdown-touts-joint-unity-effort-mendoza-hits-senger-on-duckworth-in-new-ad-chicago-most-corrupt-in-us-269989,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-16 11:33:15",politico
258,"Jack Shafer","Dems spar in 'chippy' gubernatorial debate — BERRIOS skips county finance hearing — JARED KUSHNER scandal reaches Chicago",https://www.politico.com/newsletters/illinois-playbook/2018/03/02/dem-guv-candidates-spar-in-chippy-debate-berrios-skips-county-finance-hearing-jared-kushner-scandal-reaches-chicago-251904,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-02 12:42:25",politico
259,"Jack Shafer","RAHM faces questions over police accountability report — RAUNER hesitant to push for gun control — Josiah Bartlet endorses KENNEDY",https://www.politico.com/newsletters/illinois-playbook/2018/03/13/rahm-faces-questions-over-police-accountability-report-rauner-hesitant-to-push-for-gun-control-josiah-bartlet-endorses-kennedy-253464,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-13 11:14:00",politico
260,"Jack Shafer","AUCTIONING off LINCOLN — O’HARE’s new gates — LIGHTFOOT makes 10",https://www.politico.com/newsletters/illinois-playbook/2018/05/11/auctioning-off-lincoln-ohares-new-gates-lightfoot-makes-10-269162,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-11 11:05:15",politico
261,"Susan B. Glasser","RAUNER vetoes gun dealer licensing bill — POLL: Chicago voters high on AMAZON, not RAHM — BROOKS portrays CPS as national model of success",https://www.politico.com/newsletters/illinois-playbook/2018/03/14/rauner-vetoes-gun-dealer-licensing-bill-poll-chicago-voters-high-on-amazon-not-rahm-brooks-portrays-cps-as-national-model-of-success-254429,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-14 11:40:07",politico
262,"Charlie Mahtesian","RAHM gives deposition in police shooting case — Chicago’s population draining while high-earners are moving in — CASTEN, ROSKAM debate parallel tax claims",https://www.politico.com/newsletters/illinois-playbook/2018/03/30/rahm-gives-deposition-in-police-shooting-case-chicagos-population-draining-while-high-earners-are-moving-in-casten-and-roskam-debate-parallel-tax-claims-261106,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-30 11:32:01",politico
263,"By JTA","Uber suspends Chicago driver accused of kicking out Israeli diplomat",https://www.jpost.com/Diaspora/Uber-suspends-Chicago-driver-accused-of-kicking-out-Israeli-diplomat-553540,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_ControlFaceDetect/422723","2018-05-05 05:11:27",the-jerusalem-post
264,"By ILANIT CHERNICK","Uber removes driver who kicked out Israeli diplomat in Chicago from app",https://www.jpost.com/Diaspora/Antisemitism/Uber-removes-driver-who-kicked-out-Israeli-diplomat-in-Chicago-from-app-553620,"https://images.jpost.com/image/upload/f_auto,fl_lossy/t_Article2016_Control/263118","2018-05-06 12:41:31",the-jerusalem-post
265,"Hilary Pollack, Munchies Staff","Fleetwood Mac-Themed Bar Opens in Chicago",https://munchies.vice.com/en_us/article/pavg88/fleetwood-mac-themed-bar-chicago,"https://video-images.vice.com/articles/5b05923699140400079d7b2d/lede/1527102140582-fleetwood-mac-bar-featured-image-2.jpeg?crop=0.9416091954022988xw:1xh;center,center&resize=1200:*","2018-05-23 20:41:03",vice-news
266,"Lawrence Burney, Leslie Horn","Kembe X's Goofass" Is a Great Way To Let Off Steam"",https://noisey.vice.com/en_us/article/wj7wnw/kembe-xs-goofass-is-a-great-way-to-let-off-steam,"https://video-images.vice.com/articles/5aeca190a3bdf8000a6172a2/lede/1525457297674-kembe.jpeg?crop=1xw:0.8427xh;0xw,0.0031xh&resize=1200:*","2018-05-04 18:15:00",vice-news
267,"Tess Owen","Chicago gang cops indicted for stealing drugs, cash and cigarettes",https://news.vice.com/en_us/article/mbkjb8/chicago-gang-cops-indicted-for-stealing-drugs-cash-and-cigarettes,"https://video-images.vice.com/articles/5af49f0012f5200009797cf4/lede/1525981673708-GettyImages-635010002.jpeg?crop=1xw:0.84375xh;center,center","2018-05-10 19:53:57",vice-news
268,"Shaad D’Souza, Noisey Staff","CupcakKe is a Badass Video Game Character in New “Quiz” Video",https://noisey.vice.com/en_us/article/a3avbb/cupcakke-new-video-quiz-2018,"https://video-images.vice.com/articles/5b03b59fba88df0007263aea/lede/1526970779240-Screen-Shot-2018-05-22-at-43154-PM.png?crop=1xw:0.8991477272727273xh;center,center&resize=1200:*","2018-05-22 13:35:07",vice-news
270,"Kristin Corry, Leslie Horn","Two More Women Come Forward With Sexual Abuse Allegations Against R. Kelly",https://noisey.vice.com/en_us/article/wj7w8z/two-more-women-come-forward-with-sexual-abuse-allegations-against-r-kelly,"https://video-images.vice.com/articles/5aec688cf9ac5d0009e5f7bd/lede/1525445064594-GettyImages-867214008.jpeg?crop=1xw:0.583xh;0xw,0xh&resize=1200:*","2018-05-04 14:58:22",vice-news
271,"Alex Robert Ross, Colin Joyce","Chance the Rapper: My Fault Yo""",https://noisey.vice.com/en_us/article/vbxanx/chance-the-rapper-kanye-west-donald-trump-apology-twitter,"https://video-images.vice.com/articles/5ae33be1b34bd300087da68b/lede/1524845020038-pjimage-16.jpeg?crop=1xw:0.9986xh;0xw,0xh&resize=1200:*","2018-04-27 16:19:45",vice-news
272,"Lauren O'Neill, Noisey UK Staff","Rivers Cuomo Played a Solo Show and Covered 'Dookie'-Era Green Day Twice",https://noisey.vice.com/en_us/article/wj77jw/rivers-cuomo-played-a-solo-show-and-covered-dookie-era-green-day-twice,"https://video-images.vice.com/articles/5acf3095d24cd6000764fadc/lede/1523530457510-6231593826_b8fbec2cf8_o.jpeg?crop=1xw:0.7873968363136176xh;center,center&resize=1200:*","2018-04-12 12:39:13",vice-news
273,"Liam Daniel Pierce, Chris Toman","Loyola Chicago Upsets Miami in First NCAA Tournament Since 1985",https://sports.vice.com/en_us/article/ywxmvg/loyola-chicago-upsets-miami-in-first-ncaa-tournament-since-1985,"https://video-images.vice.com/articles/5aaae436afaa6c00061213c7/lede/1521149842293-Screen-Shot-2018-03-15-at-53636-PM.png?crop=1xw:0.969715250965251xh;center,center&resize=1200:*","2018-03-15 21:43:58",vice-news
274,"Emily Reily, Kim Kelly","Chicago Avant-Metal Stalwart Bruce Lamont Is Constantly Experimenting",https://noisey.vice.com/en_us/article/a3yggg/chicago-avant-metal-stalwart-bruce-lamont-is-constantly-experimenting,"https://video-images.vice.com/articles/5ab3c122630fe00007bd8efb/lede/1521743475595-16.jpeg?crop=1xw:0.8427xh;0xw,0.056xh&resize=1200:*","2018-03-22 18:45:00",vice-news
275,"Josh Terry, Leslie Horn","Paul Cherry's Smooth and Psychedelic Debut Album Is a Weirdo-Pop Gem",https://noisey.vice.com/en_us/article/ywx3wk/paul-cherrys-smooth-and-psychedelic-debut-album-is-a-weirdo-pop-gem,"https://video-images.vice.com/articles/5abe6958d656b50007dd6271/lede/1522428423241-paul_cherry_alexa_viscius_14.jpeg?crop=1xw:0.8418xh;0xw,0xh&resize=1200:*","2018-03-30 17:15:00",vice-news
276,"Beverly Bryan, Kim Kelly","Dominican Punks La Armada Dream of Hardcore without Borders",https://noisey.vice.com/en_us/article/j5apa3/dominican-punks-la-armada-dream-of-hardcore-without-borders,"https://video-images.vice.com/articles/5ababd52257f380006561e17/lede/1522188156541-La-Armada-by-KO-Photo-1.jpeg?crop=1xw:0.8427xh;0xw,0.112xh&resize=1200:*","2018-03-28 18:30:00",vice-news
277,"Shaad D’Souza, Noisey Staff","Saba and Chance The Rapper's New Song Is an Ode to Going Offline",https://noisey.vice.com/en_us/article/7xdwb9/saba-and-chance-the-rappers-new-song-is-an-ode-to-going-offline,"https://video-images.vice.com/articles/5ac5ae415f2059000743ffdb/lede/1522906587664-pjimage-5.jpeg?crop=1xw:1xh;center,center&resize=1200:*","2018-04-05 12:30:06",vice-news
278,"Phil Witmer, Leslie Horn","Watch Lorde Cover Fellow Icon Kanye West",https://noisey.vice.com/en_us/article/ne9zxg/lorde-kanye-west-love-lockdown-cover-chicago,"https://video-images.vice.com/articles/5abb9ffe6f4a3100076c7ace/lede/1522246417663-GettyImages-465371012.jpeg?crop=1xw:0.84375xh;center,center&resize=1200:*","2018-03-28 14:38:11",vice-news
279,"Tshepo Mokoena, Noisey UK Staff","All Hail CupcakKe's Crayons" Video and Her Return to YouTube"",https://noisey.vice.com/en_us/article/3kjbp5/cupcakke-crayons-video-2018,"https://video-images.vice.com/articles/5ab8b8efc2084e000639dae8/lede/1522058164716-cupcakke.jpeg?crop=1xw:0.8930540242557883xh;center,center&resize=1200:*","2018-03-26 13:54:16",vice-news
280,"Josh Terry, Leslie Horn","Stream Deeper's Debut, an Indie Rock Record About Being Anxious in Chicago",https://noisey.vice.com/en_us/article/kzkw59/stream-deepers-debut-an-indie-rock-record-about-being-anxious-in-chicago,"https://video-images.vice.com/articles/5b02e761187df600095f5f3b/lede/1526917242888-Deeper_Press1_Alexa_Viscius.jpeg?crop=1xw:0.8439609902475619xh;center,center&resize=1200:*","2018-05-21 16:30:00",vice-news
281,"Colin Joyce, Noisey Staff","Dustin Wong, Takako Minekawa, and Good Willsmith's New Album Is Pure Bliss",https://noisey.vice.com/en_us/article/bjpwz8/dustin-wong-takako-minekawa-good-willsmith-exit-future-heart-stream,"https://video-images.vice.com/articles/5aec704e39e8dc0008c97b32/lede/1525449749857-IMG_0305.jpeg?crop=1xw:0.7503xh;0xw,0.1397xh&resize=1200:*","2018-05-04 16:34:01",vice-news
282,"Josh Terry, Leslie Horn","Grapetooth Dole Out New Wave Bliss on Violent""",https://noisey.vice.com/en_us/article/3k4kbb/grapetooth-dole-out-new-wave-bliss-on-violent,"https://video-images.vice.com/articles/5b06d438736e590006436893/lede/1527174202076-unnamed.jpeg?crop=1xw:0.7687001329787234xh;center,center&resize=1200:*","2018-05-24 16:15:00",vice-news
283,"Colin Joyce, Mikey Burey, Noisey Staff","RP Boo’s Noisey Mix Is Blunted Footwork From One of the Genre’s Originators",https://noisey.vice.com/en_us/article/xw7pnw/rp-boos-noisey-mix-footwork-stream,"https://video-images.vice.com/articles/5ad9eb86afe2d0000882711f/lede/1524231380521-noisey-banner-RPB.jpeg?crop=1xw:1xh;center,center&resize=1200:*","2018-04-20 13:45:57",vice-news
284,"Lawrence Burney, Eric Sundermann","We Talked To G Herbo About How He's Accidentally Running Rap in 2018",https://noisey.vice.com/en_us/article/59j4dd/g-herbo-explains-who-run-it-challenge-interview,"https://video-images.vice.com/articles/5ad608eb3e2be000079d47ba/lede/1523984232161-swervorunit.jpeg?crop=1xw:0.805xh;0xw,0xh&resize=1200:*","2018-04-17 17:04:46",vice-news
285,"AP, AP","Chicago Bears draft capsule",https://www.usatoday.com/story/sports/nfl/2018/04/22/chicago-bears-draft-capsule/34142101/?utm_source=google&utm_medium=amp&utm_campaign=speakable,https://www.gannett-cdn.com/GDContent/applogos/usatoday.png,"2018-04-22 16:27:49",usa-today
286,"AP, AP","Chicago Bears free agency capsule",https://www.usatoday.com/story/sports/nfl/2018/03/09/chicago-bears-free-agency-capsule/32772677/,NULL,"2018-03-09 17:03:30",usa-today
287,npoell,"Top 10 sports legends without a title",https://www.usatoday.com/picture-gallery/sports/2018/05/28/top-10-sports-legends-without-a-title/35437369/,https://www.gannett-cdn.com/-mm-/9503c1717ad8c4e321c27a21533f036960b766ac/c=69-784-1806-1765&r=x1683&c=3200x1680/local/-/media/2018/05/28/USATODAY/USATODAY/636630993777217190-XXX-Ernie-Banks001.jpg,"2018-05-28 14:43:17",usa-today
288,"Michelle Mark and Associated Press","ATF agent shot in the head in Chicago during undercover operation, manhunt underway",http://www.businessinsider.com/atf-agent-shot-chicago-manhunt-2018-5,https://amp.businessinsider.com/images/5aec63be19ee8624008b483a-640-320.jpg,"2018-05-04 13:59:10",business-insider
289,"Charlie Nash","Chelsea Manning Threatens Suicide on Twitter | Breitbart",http://www.breitbart.com/tech/2018/05/28/chelsea-manning-threatens-suicide/,http://media.breitbart.com/media/2018/01/Chelsea-Manning-for-us-Senate-youtube.jpg,"2018-05-28 19:15:21",breitbart-news
290,"Joel B. Pollak","Democrats Blame Trump for Obama-Era Photo of Children Separated from Parents at Border",http://www.breitbart.com/big-journalism/2018/05/28/democrats-blame-trump-for-photo-children-separated-border-illegal-aliens/,http://media.breitbart.com/media/2018/05/Screen-Shot-2018-05-28-at-10.29.26-AM.png,"2018-05-28 18:36:13",breitbart-news
291,"Ben Kew","Roseanne Barr: Obama’s Netflix Partnership an ‘Unholy Alliance’",http://www.breitbart.com/big-hollywood/2018/05/28/roseanne-barr-obamas-netflix-partnership-an-unholy-alliance/,http://media.breitbart.com/media/2018/05/BarackUnholy1.jpg,"2018-05-28 18:02:14",breitbart-news
292,"Joshua Caplan","Fake News: Top Liberals Blame Trump for ‘Awful’ Photos of Obama’s Migrant Detention Centers",http://www.breitbart.com/big-journalism/2018/05/28/liberals-blame-trump-for-immigrant-children-conditions-under-obama/,http://media.breitbart.com/media/2018/05/AP_968430310369.jpg,"2018-05-28 18:01:17",breitbart-news
293,"John Nolte","Box Office: After Killing the Muppets with Leftist Propaganda, Disney Murders ‘Star Wars’",http://www.breitbart.com/big-hollywood/2018/05/28/solo-flops-after-killing-the-muppets-with-leftist-politics-disney-murders-star-wars/,http://media.breitbart.com/media/2018/05/SOLO-ew-han-tall1.jpg,"2018-05-28 17:47:38",breitbart-news
294,"Edwin Mora","Ramadan Rage: Islamic Terrorists Kill at Least 203, Wound 322 in First 10 Days",http://www.breitbart.com/national-security/2018/05/28/ramadan-rage-islamic-terrorists-kill-at-least-207-wound-322-in-first-10-days/,http://media.breitbart.com/media/2018/03/wi/ap/04/28cu6j_us-afghanistan-90766-in-may-27-2016-file-photo-taliban-fighters-react-speech-e1520632126210.jpg,"2018-05-28 17:42:34",breitbart-news
295,"Neil Munro","GOP Senators Revive Push for Quick Amnesty",http://www.breitbart.com/2018-elections/2018/05/28/gop-senators-push-for-another-amnesty-vote/,http://media.breitbart.com/media/2018/05/GettyImages-903925388.jpg,"2018-05-28 17:37:35",breitbart-news
296,"Penny Starr","PHOTOS: Memorial Day at Arlington National Cemetery",http://www.breitbart.com/big-government/2018/05/28/photos-memorial-day-arlington-national-cemetery/,http://media.breitbart.com/media/2018/05/Arlington-2-Starr-1.jpg,"2018-05-28 17:37:31",breitbart-news
297,"Amanda House","Military War Dogs Honored with K-9 Medal of Courage",http://www.breitbart.com/radio/2018/05/28/military-war-dog-honored-with-k-9-medal-of-courage/,http://media.breitbart.com/media/2018/05/MilitaryDogs.jpg,"2018-05-28 16:49:22",breitbart-news
298,"Charlie Spiering","Donald Trump Remembers the Fallen: They Marched into Hell So We Could Have Peace",http://www.breitbart.com/big-government/2018/05/28/donald-trump-lays-wreath-at-the-tomb-of-the-unknown-soldier/,http://media.breitbart.com/media/2018/05/donald-j-trump-1.png,"2018-05-28 16:35:37",breitbart-news
299,"Jerome Hudson","Martin Short: History Will ‘Shame’ Those Who Supported Donald Trump",http://www.breitbart.com/big-hollywood/2018/05/28/martin-short-history-will-shame-those-who-supported-donald-trump/,http://media.breitbart.com/media/2018/05/MartinGrimley.jpg,"2018-05-28 16:27:14",breitbart-news
300,"Aaron Klein","EXCLUSIVE – NY Senatorial Candidate Chele Farley: Get MS-13 ‘Monsters’ Out of New York",http://www.breitbart.com/big-government/2018/05/28/exclusive-ny-senatorial-candidate-chele-farley-get-ms-13-monsters-out-of-new-york/,http://media.breitbart.com/media/2018/05/MS-13-gang-memberr-Jan-SochorLatinContentGetty-Images.jpg,"2018-05-28 16:26:21",breitbart-news
301,"Bob Price","Philadelphia Columnist: Border Policies Are ‘State-Sanctioned Hatred’",http://www.breitbart.com/texas/2018/05/28/philadelphia-columnist-border-policies-are-state-sanctioned-hatred/,http://media.breitbart.com/media/2018/05/GettyImages-455034428.jpg,"2018-05-28 16:19:29",breitbart-news
302,"Deborah Danan","300 Terror Kites Flown From Gaza Into Israel Since Mid-April",http://www.breitbart.com/jerusalem/2018/05/28/300-attack-kites-flown-from-gaza-into-israel/,http://media.breitbart.com/media/2018/05/gaza-kite.png,"2018-05-28 16:04:02",breitbart-news
303,"Pam Key","RCP’s Sean Trende: ‘Energized’ Base Improving Chance of GOP Keeping House in Midterms",http://www.breitbart.com/video/2018/05/28/rcps-sean-trende-energized-base-improving-chance-of-gop-keeping-house-in-midterms/,http://media.breitbart.com/media/2018/05/Sean-Trende.jpg,"2018-05-28 16:02:24",breitbart-news
304,"Warner Todd Huston","ESPN Re-Hire Keith Olbermann Wrote a Book Calling Trump a ‘F*cking Crazy Person’",http://www.breitbart.com/sports/2018/05/28/espn-re-hire-keith-olbermann-wrote-book-calling-president-trump-fcking-crazy-person/,http://media.breitbart.com/media/2018/05/GTY-Frederick-M-Brown.png,"2018-05-28 15:31:49",breitbart-news
305,"Joshua Caplan","Man Missing After ‘Once-Every-1000-Years’ Flood Devastates Ellicott City",http://www.breitbart.com/big-government/2018/05/28/man-missing-once-every-1000-years-flood-devastates-ellicott-city/,http://media.breitbart.com/media/2018/05/Ellicott-City-Maryland-flooding-May-28-2018-ap.jpg,"2018-05-28 15:24:50",breitbart-news
306,"Deborah Danan","Watch – Palestinian Authority TV: 'Allah, Drive the Jews Out' from Jerusalem - Breitbart News",http://www.breitbart.com/jerusalem/2018/05/28/well-take-jerusalem-by-force-allah-drive-out-the-jews-preacher-pa-official-tv-says/,http://media.breitbart.com/media/2018/05/anti-israel-protest.png,"2018-05-28 14:56:22",breitbart-news
307,"Deborah Danan","Explosives-Laden Drone From Gaza Discovered in Israel, Army Says",http://www.breitbart.com/jerusalem/2018/05/28/explosives-laden-drone-from-gaza-discovered-in-israel-army-says/,http://media.breitbart.com/media/2016/09/hamas-drone.jpg,"2018-05-28 14:50:48",breitbart-news
308,"Breitbart TV","Watch: Washington Man Throws Hot Coffee at McDonald’s Manager",http://www.breitbart.com/video/2018/05/28/watch-washington-man-throws-hot-coffee-mcdonalds-manager/,http://media.breitbart.com/media/2018/05/mcdonalds.jpg,"2018-05-28 14:50:31",breitbart-news
309,CBS/AP,"Starbucks closing for bias training: Will it work?",https://www.cbsnews.com/news/starbucks-closing-for-anti-bias-training-will-it-make-a-difference/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/04/16/ca6cd3d6-22e9-467e-9267-90a4c41d784e/thumbnail/1200x630/ebe16efade7caeccf4c9237c6c1fca72/2018-04-16t160350z-1338053563-rc1618d35d70-rtrmadp-3-philadelphia-starbucks.jpg,"2018-05-28 20:39:34",cbs-news
310,CBS/AP,"Trump to meet with Japan's Abe ahead of expected" Korea talks"",https://www.cbsnews.com/news/white-house-trump-to-meet-with-japans-abe-ahead-of-expected-north-korea-talks/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/04/18/c115fc30-7364-42ce-965c-0ba384a208c5/thumbnail/1200x630/88995cbb59608b5dd726f24b79e1c2e8/rtx5rvrn.jpg,"2018-05-28 20:39:17",cbs-news
311,"Alex Sundby","Flash flooding forces wedding party to scramble for higher ground",https://www.cbsnews.com/news/ellicott-city-maryland-flooding-forces-wedding-party-to-scramble-for-higher-ground/,https://cbsnews2.cbsistatic.com/hub/i/r/2018/05/28/c03ae58e-78f2-4f7f-9175-7f13a75bf0c4/thumbnail/1200x630g1/7154d2cc2781128c1f4b8e22840eacae/wedding-mustcredit-1.jpg,"2018-05-28 20:37:38",cbs-news
312,"Crimesider Staff","Woman going through withdrawal dies at New Orleans jail",https://www.cbsnews.com/news/woman-going-through-withdrawal-dies-at-new-orleans-jail/,https://cbsnews3.cbsistatic.com/hub/i/r/2015/08/01/95c29157-4d63-4287-b4db-4f8a894f028b/thumbnail/1200x630/7a0e9ed0eec93e1c7b9d2e76d5fba70a/jail-generic.jpg,"2018-05-28 20:30:38",cbs-news
313,NULL,"Macron rewards Malian migrant with citizenship for daring rescue of child",https://www.cbsnews.com/video/macron-rewards-malian-migrant-with-citizenship-for-daring-rescue-of-child/,https://cbsnews1.cbsistatic.com/hub/i/r/2018/05/28/0caf0fa9-23c3-4d1b-8c5d-20c723aa2d73/thumbnail/1200x630/2ac8af1ab4130b16d5db008003e49ce1/0528-cbsn-childhanging-1579020-640x360.jpg,"2018-05-28 20:29:12",cbs-news
314,"Crimesider Staff","Search on for murder suspect after woman found dead in burning home",https://www.cbsnews.com/news/search-on-for-murder-suspect-after-woman-found-dead-in-burning-home/,https://cbsnews1.cbsistatic.com/hub/i/r/2018/05/28/cb4bd7a4-5b70-4173-bdc7-46f96b9447ec/thumbnail/1200x630/4679c40b95999856d4dd7fad3ce7e42d/ga2.png,"2018-05-28 20:08:22",cbs-news
315,NULL,"Wedding party evacuated in Maryland flooding",https://www.cbsnews.com/video/wedding-party-evacuated-in-maryland-flooding/,https://cbsnews2.cbsistatic.com/hub/i/r/2018/05/28/c5ed7264-27cb-4f7b-afa3-b9d44851a193/thumbnail/1200x630/5ce91b53a0b5f063d3d5ea6809716e2e/cbsn-fusion-wedding-party-evacuated-in-maryland-flooding-thumbnail-1579011-640x360.jpg,"2018-05-28 19:51:21",cbs-news
316,"CBS News","Money flows as Republicans jockey for Montana US senate slot",https://www.cbsnews.com/news/money-flows-as-republicans-jockey-for-montana-us-senate-slot/,https://cbsnews1.cbsistatic.com/hub/i/r/2012/10/28/17a909cc-a645-11e2-a3f0-029118418759/thumbnail/1200x630/702c97df3f757ce5710a2cc0e28491ae/tester_129158640.jpg,"2018-05-28 19:29:19",cbs-news
317,NULL,"Little Caesars employee fatally shoots attacker in clown mask",https://www.cbsnews.com/video/little-caesars-employee-fatally-shoots-attacker-in-clown-mask/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/05/28/e835b0a8-13a7-4118-9528-282d9c9aad39/thumbnail/1200x630/5906c67b8b476c801d65065a252d7ea0/0528-social-littleceasers-1578994-640x360.jpg,"2018-05-28 19:27:20",cbs-news
318,"CBS News","Cop under fire for Facebook comment about Parkland student",https://www.cbsnews.com/news/brian-valenti-coconut-creek-florida-police-officer-under-fire-facebook-comment-parkland-david-hogg-2018-05-28/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/05/28/ba273dc7-fe6b-4aca-be1c-814fdc6679f2/thumbnail/1200x630/9dd67a7451d27cadab3d48a10a0c3c75/gettyimages-962480344.jpg,"2018-05-28 19:16:23",cbs-news
319,"Andrea Park","Charity drops Kanye West's mom's name after feud",https://www.cbsnews.com/news/charity-dondas-house-drops-kanye-wests-moms-name-after-spat-with-kim-kardashian-west/,https://cbsnews2.cbsistatic.com/hub/i/r/2007/11/12/d7746959-a642-11e2-a3f0-029118418759/thumbnail/1200x630g2/ba1a6937776f6cd9644f7cb993b1ab0d/image3488165x.jpg,"2018-05-28 19:14:40",cbs-news
320,"Crimesider Staff","Cops: Little Caesars worker kills attacker in clown mask",https://www.cbsnews.com/news/cops-little-caesars-worker-shoots-kills-man-in-clown-mask-who-attacked-him/,https://cbsnews3.cbsistatic.com/hub/i/r/2018/05/28/f6373e1f-c43b-439a-ad80-9a8c75e06c5f/thumbnail/1200x630/091a23f1d5ebad0e2fe21ea3d126b6bb/caesars.jpg,"2018-05-28 19:02:31",cbs-news
